,name,x,y
145,올래국수 본점,126.497192044579,33.4915121784385
169,올래국수 본점,126.497192044579,33.4915121784385
76,올레안뜰,126.512813935222,33.2372319631068
70,와랑와랑,126.562806515267,33.2447864816838
188,요기소바 본점,126.483323314828,33.4854123015431
8,용이식당,126.660667531527,33.5458089652935
183,우동카덴,126.67929567455,33.4358380573487
128,우진해장국,126.520016120454,33.5115386823178
104,웅스키친,126.463658490628,33.4932535561568
75,원조마라도짜장면집,126.266890311871,33.1186861271011
25,윌라라,126.932916269112,33.4628904334584
134,유달식당,126.620531308396,33.2622227769861
66,유일반점,126.53072136746,33.5010097979914
19,윤옥,126.535744300138,33.489165914306
194,은희네소고기해장국 본점,126.540741186743,33.5085320014821
192,은희네해장국 노형점,126.484599838448,33.4852313479719
109,이스트포레스트,126.898765977635,33.4958837336521
41,이춘옥원조고등어쌈밥 애월본점,126.418700139766,33.4889969102492
116,임성반점,126.509753076497,33.5094871362343
9,잇뽕사계,126.304890659607,33.2424655183285
100,잇칸시타,126.370240866117,33.4770846802915
111,자리돔횟집,126.574613109375,33.2555510581229
151,자매국수 본점,126.517006362039,33.5168289632695
39,자연스러운식당,126.532374763274,33.2433989007884
154,장인의집,126.326835334095,33.4657424392025
5,제라진밥상,126.674058811844,33.539630172725
141,제주 오성 본점,126.414666453661,33.2557026953152
55,제주고로,126.20245538836,33.2711553500316
93,제주광해 애월본점,126.390419766385,33.4877416158624
160,제주판타스틱버거,126.778989377339,33.3084784860877
179,종달미소,126.894807656656,33.4922787964025
115,중국집마씸,126.183143364721,33.3498706859273
52,짬뽕에취한날,126.497858289207,33.4912024783279
131,착한집,126.507008463203,33.499962660964
204,천금반점,126.523666261095,33.5155651177383
195,천짓골식당,126.561305174762,33.2482403013244
157,춘심이네 본점,126.370541397903,33.2644792718898
153,치저스,126.773905464255,33.4683639660224
84,칠돈가 본점,126.510717896715,33.5023246575355
95,칠돈가 중문점,126.414462727177,33.2574629624945
132,컬쳐드,126.543559475834,33.4918615017363
47,코우,126.506282282091,33.2561338117953
72,코코리파이프,126.414488926961,33.4888755658965
152,코하쿠,126.487567202374,33.4670724837473
136,크랩잭 제주,126.381839597776,33.4855023998487
29,큰돈가 중문점,126.415126430445,33.2551344940507
125,털보네고양이,126.687830464967,33.2754107668585
147,파라토도스,126.232304144907,33.3892978970444
121,페를로,126.306135218185,33.2567330298804
21,포커스,126.3891510696,33.2438185213559
113,표선수제돈가스,126.834784954082,33.3283609215828
37,표선우동가게,126.831286390293,33.324103690099
155,피어22,126.227779692012,33.3899337557551
209,피자굽는돌하르방 본점,126.255834316399,33.3047735735351
34,피제리아3657,126.362265100397,33.2363657535422
199,하갈비국수,126.308992255282,33.4643238018327
211,하나니꾸,126.533236332536,33.4878397148852
130,하도핑크,126.883420062326,33.5223706835418
102,하례정원,126.63822755162,33.2620526389591
12,하르방짬뽕,126.412458871295,33.4824791998153
170,하찌,126.537126162987,33.2452184005933
35,하하호호 우도본점,126.948561908952,33.5208920600193
53,하하호호 월정리점,126.801188964524,33.5562229155359
24,한림칼국수,126.261504619739,33.4155670769924
110,함쉐프키친,126.431203625215,33.2408608184871
1,해왓,126.917166253896,33.4385220800937
165,해월정,126.909632790972,33.4922552414052
167,협재수돈가스 수우동직영점,126.244330418006,33.3974183884111
23,협재수우동 쇠소깍직영점,126.618679715053,33.2507482656886
173,호끌락다락,126.664037930371,33.541765590296
62,호자,126.857584581935,33.521407001083
143,홍성방,126.251711594956,33.2201380344994
98,환이네이태리식당,126.29688998169,33.23073633298
26,황궁쟁반짜장 노형점,126.483025700716,33.48535822711
166,황금빅버거 서귀포점,126.601046700237,33.3257243222958
148,황금손가락,126.232304144907,33.3892978970444
49,흑돈가 제주본점,126.473496200721,33.4800566885425
99,흑돼지BBQ,126.559444890546,33.2465145867881
79,히비 안도 코하쿠,126.610449585569,33.2637726104572
